"id","rssi_data_id","anchor_id","rssi_value","timestamp","x","y","name"
34305,209,"A3_V","-71","2025-08-07 10:24:10","7.5","0.5","Galaxy S24"
34306,209,"A2_H","-81","2025-08-07 10:24:10","7.5","0.5","Galaxy S24"
34307,209,"A1_V","-67","2025-08-07 10:24:11","7.5","0.5","Galaxy S24"
34308,209,"A4_V","-77","2025-08-07 10:24:11","7.5","0.5","Galaxy S24"
34309,209,"A2_H","-71","2025-08-07 10:25:06","0","1","Galaxy S24"
34310,209,"A4_V","-75","2025-08-07 10:25:06","0","1","Galaxy S24"
34311,209,"A2_V","-82","2025-08-07 10:25:06","0","1","Galaxy S24"
34312,209,"A3_V","-60","2025-08-07 10:25:06","0","1","Galaxy S24"
34313,209,"A1_V","-74","2025-08-07 10:25:06","0","1","Galaxy S24"
34314,209,"A1_H","-78","2025-08-07 10:25:06","0","1","Galaxy S24"
34315,209,"A3_H","-59","2025-08-07 10:25:06","0","1","Galaxy S24"
34316,209,"A4_H","-71","2025-08-07 10:25:06","0","1","Galaxy S24"
34317,209,"A2_V","-69","2025-08-07 10:25:43","0.5","1","Galaxy S24"
34318,209,"A3_H","-64","2025-08-07 10:25:43","0.5","1","Galaxy S24"
34319,209,"A4_H","-76","2025-08-07 10:25:43","0.5","1","Galaxy S24"
34320,209,"A1_H","-85","2025-08-07 10:25:43","0.5","1","Galaxy S24"
34321,209,"A3_V","-55","2025-08-07 10:25:43","0.5","1","Galaxy S24"
34322,209,"A4_V","-73","2025-08-07 10:25:43","0.5","1","Galaxy S24"
34323,209,"A1_V","-72","2025-08-07 10:25:43","0.5","1","Galaxy S24"
34324,209,"A2_H","-83","2025-08-07 10:25:43","0.5","1","Galaxy S24"
34325,209,"A1_V","-73","2025-08-07 10:26:11","1","1","Galaxy S24"
34326,209,"A4_V","-81","2025-08-07 10:26:11","1","1","Galaxy S24"
34327,209,"A3_V","-73","2025-08-07 10:26:11","1","1","Galaxy S24"
34328,209,"A2_H","-72","2025-08-07 10:26:11","1","1","Galaxy S24"
34329,209,"A2_V","-76","2025-08-07 10:26:11","1","1","Galaxy S24"
34330,209,"A1_H","-75","2025-08-07 10:26:11","1","1","Galaxy S24"
34331,209,"A4_H","-74","2025-08-07 10:26:11","1","1","Galaxy S24"
34332,209,"A3_H","-75","2025-08-07 10:26:11","1","1","Galaxy S24"
34333,209,"A3_H","-67","2025-08-07 10:26:45","1.5","1","Galaxy S24"
34334,209,"A3_V","-60","2025-08-07 10:26:45","1.5","1","Galaxy S24"
34335,209,"A1_H","-74","2025-08-07 10:26:45","1.5","1","Galaxy S24"
34336,209,"A2_H","-62","2025-08-07 10:26:45","1.5","1","Galaxy S24"
34337,209,"A1_V","-65","2025-08-07 10:26:45","1.5","1","Galaxy S24"
34338,209,"A2_V","-74","2025-08-07 10:26:45","1.5","1","Galaxy S24"
